accomodation_id,accomodation_type,status,date_requested,approved_by,notes
1b8911a3-076f-4a02-b447-68b6f96a5541,Audio/Visual Aids,Approved,2022-10-17,3b0f0b79-c4ed-45d4-bced-6f8a4a444a7c,Consumer church pull apply Mr director. May agree kind car success. Black president benefit pull set during single.
c70928cc-5d13-4231-9c08-5c7679a3d291,Note-Taking Assistance,Approved,2022-10-01,c2e1d9e2-e0e2-4e5e-8be1-5c3c5d69609c,Drop artist build girl your fight. Across however business poor guess. Note car military pattern.
c70928cc-5d13-4231-9c08-5c7679a3d291,Extended Time,Approved,2020-10-22,e62c4162-0cc8-4a18-ae53-759083221531,Easy mother degree form under floor well. Statement prevent turn decision I law opportunity. Century method close line family within three which.
861ede39-c5d3-43ac-9b59-035103e35a14,Flexibility with Attendance,Approved,2023-12-26,c25f3df2-7fe2-4bdc-8fd3-5e593088f640,Usually amount six heart keep for site. Meet nothing serious exactly child politics relate.
c0511bed-b00e-41b1-82a5-93d2e63fc28e,Note-Taking Assistance,Approved,2024-12-10,5e37a530-09d4-412e-84a2-e54b7282a50d,Politics establish between Congress discuss soon since. Computer single result direction accept charge. All nearly rather she plant any wind. Suffer research clearly worker second herself but.
c0511bed-b00e-41b1-82a5-93d2e63fc28e,Reduced Distraction Testing Environment,Pending,2022-02-05,6b71ceaf-8573-4fa8-bd5d-1320072851c7,Reveal edge or measure. Side soon my gun.
f757015c-84a9-4187-8089-e8b0f497e1f1,Interpreter Services,Approved,2021-03-05,b20594fc-c47f-465f-8609-151a098650ca,Tv three anyone wife media between choice. American show management decade political. School we maintain answer myself nature far send.
cd44ec94-7d9e-4f0c-99f1-83445fcd73ab,Use of Assistive Technology,Approved,2022-07-19,86cf0922-c02b-44af-a90e-d8ab042a1e12,Animal even far its hand increase. Sometimes carry upon thought.
cd44ec94-7d9e-4f0c-99f1-83445fcd73ab,Audio/Visual Aids,Approved,2021-08-18,df253653-12f4-4842-80ac-140cf1a3bb45,Enjoy record specific near north water. Hold end inside air market nice reduce.
4c497c9e-830d-4740-8f0a-17724735b368,Note-Taking Assistance,Approved,2023-10-08,1f2638a0-c0f6-4ea6-a789-dfdcb1c568bb,Project entire exactly prevent despite outside. Bit off view approach. Use account by rule nation me.
67b25dd0-8b8b-4396-9041-238af68c276f,Interpreter Services,Pending,2023-06-25,5cdff46f-8710-499f-8cdc-261c639a31bf,Once financial cut listen section. Others law finally late. Everyone whole order.
67b25dd0-8b8b-4396-9041-238af68c276f,Use of Assistive Technology,Approved,2022-09-19,ac3034d5-1318-422a-9b8a-554bd44986bc,Table skin street piece pay shoulder. Past lawyer new.
9c9d2f34-e6d8-4014-9c49-3b552fe2b51a,Reduced Distraction Testing Environment,Denied,2021-05-16,1f2638a0-c0f6-4ea6-a789-dfdcb1c568bb,Democrat others possible computer. Movement after even perform wrong stop training. Pull weight son firm happy.
9c9d2f34-e6d8-4014-9c49-3b552fe2b51a,Note-Taking Assistance,Approved,2023-01-18,90fc02d2-4221-48fd-ab7d-65de4c4998ef,Example idea room me huge against might.
740ca85f-8511-4539-84c9-32477dfded20,Accessible Seating,Approved,2021-05-27,3ebf439e-e609-407a-adda-4cbf3dcb32e6,Line claim institution finish. Rather operation small point easy former. Including ten east college between.
740ca85f-8511-4539-84c9-32477dfded20,Use of Assistive Technology,Denied,2024-09-19,b3e2a114-0fc1-4b8f-927f-a5de796ac617,Wide large option cost lose.
2ea095d7-ad72-4a2d-87ec-350962b5f19b,Note-Taking Assistance,Approved,2023-06-07,b20594fc-c47f-465f-8609-151a098650ca,Cut even meeting east several son personal. Tough organization stop lawyer pull.
97f83451-995e-4483-b30f-dd6ae9ea3d52,Use of Assistive Technology,Approved,2024-11-05,30be4c5e-1e15-40c5-a019-f5ac2b602efb,Agency spring successful material. Write it only development others. Science should big indeed green institution another ready.
274e6b82-472d-4deb-b99e-bc05c5a7e7d1,Note-Taking Assistance,Approved,2024-03-15,de2ce1b5-b474-47ed-b6a7-b9cc371cde45,Maintain local half because sometimes generation student. Treat party matter unit most rest manager. Result customer political least ready indicate phone.
274e6b82-472d-4deb-b99e-bc05c5a7e7d1,Use of Assistive Technology,Approved,2021-10-13,4343ad15-4e12-4afc-b632-b9b43d94a7ae,Yeah forget let church difficult station represent. Sea street data.
7e5a415f-a024-4174-9f96-58888e5e0934,Accessible Seating,Approved,2021-08-11,07adeec8-ef3d-421c-9d89-b78273d1f7f6,Would talk interesting activity will. Trial here public west finish approach hot parent.
7e5a415f-a024-4174-9f96-58888e5e0934,Modified Assignments,Denied,2022-07-26,e8584e71-ebb4-4333-93b8-e444906eda9b,Sit heart thank young whatever call. True economy body until beat put open return. Hundred get traditional.
fe2be5ad-3674-4fcf-89c4-e58e4d921ba4,Alternative Format Materials,Denied,2024-04-23,de2ce1b5-b474-47ed-b6a7-b9cc371cde45,Sound speech laugh Mrs appear organization thought.
fe2be5ad-3674-4fcf-89c4-e58e4d921ba4,Interpreter Services,Approved,2023-06-11,20d79518-4225-4fc8-807c-c132da64d959,Ok marriage share surface agent first. Since first certainly no mind become sit citizen. Find call shoulder.
f3e77236-f957-435c-b550-854be4cab13b,Audio/Visual Aids,Approved,2023-05-28,fc159169-462e-46dd-af0f-d5b990833105,Sort mention machine meeting.
f3e77236-f957-435c-b550-854be4cab13b,Flexibility with Attendance,Approved,2024-04-21,c9b4294c-6f09-44dd-b5cf-239cf40344cf,Work draw mention season also our training.
dbe0b253-681c-4ef4-b0d9-f890781fdd37,Use of Assistive Technology,Approved,2023-04-15,5beca9ab-ae50-4025-b040-d4f6c7ae2ba2,Authority Republican what hospital whose. Receive cost family number service field. Charge read different top statement own individual.
1b57be16-19b4-41b1-b7a5-fcd723cd7791,Modified Assignments,Approved,2023-03-11,c06577f9-4c14-47c8-a396-4644a3494943,Left say pay democratic become old wish party. Society behavior Mr under central wall.
8acf5242-e305-40b9-9dcb-e4a292ac9f4c,Audio/Visual Aids,Pending,2020-12-26,5dc860ea-3b1f-410a-9a3a-4e5113a7d6d1,Write with describe career out though. Out Congress cut research area public discuss.
8acf5242-e305-40b9-9dcb-e4a292ac9f4c,Reduced Distraction Testing Environment,Approved,2024-02-08,c4c2b11b-38b9-4036-8779-3e800acfd5f6,Visit political to investment realize ever set. Look former understand charge cultural upon act.
e1611e94-11a1-48c2-87f0-6cf59c6fe189,Use of Assistive Technology,Denied,2022-08-20,2bb89759-c6c2-4303-b411-06f93c762831,Suffer maintain someone whose. Work success special begin office PM. Nothing against question pull.
f8425fdc-381b-484f-a418-677e29125680,Interpreter Services,Approved,2022-07-19,e6c1a5cb-6d3f-4623-b5f3-aae94e734389,During play which up something. Still south husband should. Test concern modern follow check improve employee.
e68642f7-23c4-44d6-9cb8-f13b1a847255,Extended Time,Denied,2021-12-27,3f2e81fc-ed2d-4839-9f9f-7d5cdf5ca9b1,Nice plant police play by. Require most by work part. Condition garden sign ability long.
e3e7e947-acc8-48cc-8186-1fe20c9ff01d,Reduced Distraction Testing Environment,Approved,2022-02-26,d1b85d79-0914-4b0e-98b9-9b859d7c67b0,Fire success brother tend. How positive feel director interest once its.
1bf74191-eafc-46f9-a628-c4c7945a8efb,Alternative Format Materials,Approved,2023-12-21,d9a9ccf7-e482-4c22-aa04-15835f9e008c,Country notice newspaper really. Build discover Republican school adult.
e668a95f-971f-40ac-b410-2cc6312d295a,Audio/Visual Aids,Approved,2023-09-13,ff1f654a-cd51-4d3c-a2d2-de424076ad11,Lose together song old term their. Mouth me model happy wall loss. Tax mouth success.
b05c9055-6f96-4463-8d52-e3d5ad877f3e,Note-Taking Assistance,Approved,2023-02-18,76a3bbab-81bd-433f-bcae-0a4b5a4353bd,Nothing daughter position manage before. Smile writer western generation. Sit identify worry current deep citizen yard.
b05c9055-6f96-4463-8d52-e3d5ad877f3e,Audio/Visual Aids,Denied,2022-05-05,b045121b-f1af-46e5-8c58-370f5b9579ea,Business out born free director expect. Should agent wear apply set. No describe impact war sell region goal.
69c0e479-9693-4a4f-bc2e-adffcaa4084b,Alternative Format Materials,Denied,2022-06-07,5b012381-3385-426a-b280-4295330b9886,Open wide experience recognize. Civil attention do record for soon.
69c0e479-9693-4a4f-bc2e-adffcaa4084b,Reduced Distraction Testing Environment,Approved,2021-10-21,b149eacc-afe4-4163-80b4-b995df10b69a,Laugh marriage former. First technology wear drug tonight life hard.
1c7b3a05-132e-4c93-b51a-a9d5abe80f4b,Flexibility with Attendance,Approved,2023-10-09,d8f7ac4b-d78e-4718-ba98-f887bc36c9ac,Religious half special result. Right treat hold inside increase argue. Goal official military most pay bar.
76de3c8d-a11e-4bf0-a891-0d1c9cd9a1b9,Modified Assignments,Approved,2024-08-05,75ad6eca-cdbf-4573-8378-b670e345b1bb,Place best community positive spend tree since. Money suddenly grow white. Room adult away major.
e96b9615-3da4-4b6c-88ec-41aedddd95af,Note-Taking Assistance,Pending,2024-04-28,4c9caa6f-4215-4dcd-96f2-9dea3564ab69,Hair thus occur main. Push girl ask so weight.
025ede83-fdb8-4773-8369-a208c8a3d015,Extended Time,Approved,2022-11-07,39af958d-edc9-4b51-a45a-40b951370ac5,Major activity accept alone environment occur foreign. Entire box single seat deal show every might. Open but opportunity positive nature size.
e731ed63-cdbb-40ea-90e7-cb386a69a95a,Note-Taking Assistance,Approved,2025-01-07,cdbe8037-c3ae-4df6-b6e8-a52080011790,Two skill follow evening statement. Me better world magazine. President upon air way place store report.
72062e97-9351-4b9c-ae57-2bdaea5e510b,Reduced Distraction Testing Environment,Pending,2024-02-13,34e817e1-fb05-44b0-9a2e-4b73244de687,Building analysis democratic learn raise now month. Whether amount chance billion.
72062e97-9351-4b9c-ae57-2bdaea5e510b,Extended Time,Pending,2022-07-10,cd8f8e1d-fe77-4d60-8257-8d0b65d72671,Offer trip performance tree. Sea hospital difference from.
fcc81347-df1f-4021-88c4-3d7dca0996c3,Accessible Seating,Approved,2023-06-05,5b012381-3385-426a-b280-4295330b9886,Newspaper gas step these bar design father. Clear mother fund.
7c37eff3-4c8c-4006-bf55-4d886e589477,Use of Assistive Technology,Approved,2023-07-18,b10c1622-6bf7-48e5-95ea-4e534c75023e,Or drug find car. Learn allow feel structure once claim difficult finally.
989302e2-1b48-4a71-bfe5-6eb38400bbf0,Use of Assistive Technology,Approved,2022-05-18,248eb901-052d-4d71-9ce0-0ea64f009d4e,East fast themselves wind. College ask middle.
5b4cbe76-8e8b-44be-b64e-ef2d63b91e76,Modified Assignments,Denied,2022-12-16,4c9caa6f-4215-4dcd-96f2-9dea3564ab69,Strategy use sense. Certain unit house teach. Listen true report adult in democratic around. Feel teach ready.
5b4cbe76-8e8b-44be-b64e-ef2d63b91e76,Use of Assistive Technology,Approved,2023-07-27,d3199d7c-daaa-40d6-8bdc-d7259df1ef6f,Hand church hair forward likely ask before team. Attack herself same general. Change ground especially well Republican well successful.
65031daf-fb82-4462-be66-113fb3bc65fe,Use of Assistive Technology,Approved,2024-01-02,3f387448-d116-416f-9566-47663760b61f,Half board possible. Under require travel power economic.
65aee71e-c72e-4fa5-a2cd-f8dfebed25f5,Modified Assignments,Approved,2023-11-27,b149eacc-afe4-4163-80b4-b995df10b69a,Fine have draw rise trip. Account take effect story. A down address price not real partner. Which city political every decide itself fight participant.
dc6a5da1-dcdb-49e4-b057-eb0dfbe7a047,Use of Assistive Technology,Approved,2022-05-19,e8584e71-ebb4-4333-93b8-e444906eda9b,Partner enjoy key fire carry listen bill. Fire civil there structure voice.
4d4b8c3c-e25b-4352-9f76-140a27437e3f,Audio/Visual Aids,Approved,2020-05-15,e62c4162-0cc8-4a18-ae53-759083221531,Him include interview blue sister. Poor boy painting few where. Series make prove action day fine. Last identify support.
4d4b8c3c-e25b-4352-9f76-140a27437e3f,Note-Taking Assistance,Denied,2021-12-10,5e37a530-09d4-412e-84a2-e54b7282a50d,Exist husband list share.
f1ed17ca-1677-4f32-ae0f-1b238cc8c4d7,Accessible Seating,Approved,2021-06-03,86e29aff-48a4-4cc6-b701-b2696bb6c445,Responsibility all probably accept stock option attorney. Theory former main side. Ahead modern discover price opportunity specific.
f1ed17ca-1677-4f32-ae0f-1b238cc8c4d7,Extended Time,Approved,2022-08-02,fa4d108a-b454-4a47-8e71-bbbbd306b0d5,These design woman us. Clear style sometimes step personal economy.
f445883a-b63d-470a-bb9b-d67aa93346a0,Extended Time,Approved,2023-11-15,86f0e41f-e61e-4aed-8e15-a4590f9e3f40,Yard decide at scientist college reason book. Learn protect fly Congress produce worry particularly.
51522aa4-6a68-4f22-a4ab-e39f5c3ade47,Flexibility with Attendance,Approved,2024-02-17,4963bc67-8892-4612-bbcd-e898501404c1,Rock major different in.
51522aa4-6a68-4f22-a4ab-e39f5c3ade47,Modified Assignments,Pending,2022-08-11,24e3606b-ee1e-468a-8772-7f5635caf0b0,Law one late be indicate. Worry happen skill discover with.
9f5eb331-deea-4eb9-864b-b2bcfe5bab8f,Alternative Format Materials,Approved,2020-10-06,7a912d3b-3ce0-406a-ac5c-45a334ecb486,Trial game notice any require. Area the very wide realize chair indeed movement. My test inside conference later although.
2f30735c-7129-464c-b6b9-5258a3c45f48,Note-Taking Assistance,Approved,2023-09-14,90fc02d2-4221-48fd-ab7d-65de4c4998ef,Not deep community feel stand TV particular. Say seven major concern probably.
88570a32-f107-4e0d-8392-0829880fe6db,Interpreter Services,Pending,2022-01-27,ab659d47-ed20-4f77-a1ed-bddda7539fc5,List realize career. Clearly two indeed call edge each senior. Involve suggest back product kitchen remain draw. Official recognize drug dinner conference.
88570a32-f107-4e0d-8392-0829880fe6db,Accessible Seating,Approved,2020-07-12,34d8980c-9f64-4f92-b6ca-e93093937bb9,He others easy baby century town week. Government attack himself political.
83646864-ace1-4199-8261-b3ce9dd35695,Extended Time,Pending,2024-12-20,7a8cee4d-5391-44b7-b17c-208708e0ecee,In power radio important turn hair require. Range tonight physical help.
83646864-ace1-4199-8261-b3ce9dd35695,Note-Taking Assistance,Approved,2023-05-11,3f387448-d116-416f-9566-47663760b61f,Near final common down. Pass single nor their local.
1bd96d63-5507-4c35-b8c8-d7098ece8b67,Reduced Distraction Testing Environment,Approved,2020-08-03,e8584e71-ebb4-4333-93b8-e444906eda9b,Process involve final machine. Avoid increase break indicate use. Training friend leader.
53b8f4d9-0188-4f16-a938-fdfd69b45aae,Extended Time,Approved,2020-09-27,37173f93-a00c-45ef-befa-b09871f14d7f,Free civil our man reason. Later tonight fill operation boy. Not vote analysis offer address western husband.
a1338127-a6b5-47f2-bba9-f55ed34afdec,Reduced Distraction Testing Environment,Approved,2022-07-20,f6f5e562-5082-4017-b45b-9e2332b1d7b5,Watch finally wrong but per.
a1338127-a6b5-47f2-bba9-f55ed34afdec,Flexibility with Attendance,Denied,2023-10-08,632ffafc-e04c-4477-9899-ba17811306b0,Debate economic mouth one age now authority involve. Discussion leader across least. Loss poor sometimes capital.
068e3624-35b5-4801-8d35-09fe7242778b,Use of Assistive Technology,Approved,2022-02-25,c2e1d9e2-e0e2-4e5e-8be1-5c3c5d69609c,Energy rock assume career door then. Organization reveal design where question. Second major probably forward.
068e3624-35b5-4801-8d35-09fe7242778b,Extended Time,Approved,2020-09-04,f55e296e-e7ff-4033-92b8-882b7f485ef7,Eye near instead speak effect. Defense anything country them quickly benefit.
4175f855-5101-493f-bc20-853f14ca7bc8,Accessible Seating,Approved,2022-03-18,90fc02d2-4221-48fd-ab7d-65de4c4998ef,Decide consider question Democrat prove then fear. Develop vote fact sometimes. Certain wonder tell tax fact yes discover.
4175f855-5101-493f-bc20-853f14ca7bc8,Modified Assignments,Approved,2020-01-02,fef8664b-c7ba-4ff1-a723-8aafeb886510,Choose above dog. Teacher American character.
48977e7c-05d9-4ea0-9dcd-9bc1a6ac38a4,Interpreter Services,Approved,2023-12-27,fc159169-462e-46dd-af0f-d5b990833105,I seem day anyone often within tough wife. Later thus white talk compare century mother.
48977e7c-05d9-4ea0-9dcd-9bc1a6ac38a4,Extended Time,Approved,2021-09-03,b7c693c0-021d-4193-b969-40ddfe93a3a9,Spring maybe night cost sing. Local many activity attention.
87bc368f-4cf0-4bd6-bde5-8d6a21f3382e,Use of Assistive Technology,Approved,2022-03-20,25f7b6fa-6455-4205-999c-822bbf49119f,Report single agree success. Rather raise television tell knowledge worry. Region best next particularly stand hair into.
